codigo_provincia,provincia,anio,trimestre,periodo,tasa_actividad_pct_hombres,tasa_empleo_pct_hombres,tasa_paro_pct_hombres,tasa_actividad_pct_mujeres,tasa_empleo_pct_mujeres,tasa_paro_pct_mujeres,tasa_actividad_pct_total,tasa_empleo_pct_total,tasa_paro_pct_total
26,"Rioja, La",2024,3,2024T3,64.0,57.41,10.29,52.37,47.07,10.13,58.07,52.13,10.22
26,"Rioja, La",2024,4,2024T4,64.77,59.6,7.98,54.07,49.06,9.27,59.34,54.25,8.58
26,"Rioja, La",2025,1,2025T1,62.52,57.29,8.38,54.15,49.09,9.35,58.26,53.11,8.84
26,"Rioja, La",2025,2,2025T2,63.55,59.48,6.4,54.94,49.65,9.62,59.17,54.48,7.92
26,"Rioja, La",2025,3,2025T3,63.63,59.66,6.23,55.86,50.65,9.34,59.68,55.08,7.71
26,"Rioja, La",2025,4,2025T4,63.41,58.79,7.28,56.5,51.54,8.77,59.88,55.1,8.0
27,Lugo,2015,1,2015T1,55.21,46.18,16.36,46.79,38.7,17.29,50.86,42.31,16.8
27,Lugo,2015,2,2015T2,56.0,47.15,15.8,46.92,38.86,17.17,51.3,42.87,16.45
27,Lugo,2015,3,2015T3,56.08,48.19,14.07,48.52,41.03,15.44,52.17,44.49,14.73
27,Lugo,2015,4,2015T4,57.84,49.43,14.55,49.08,40.6,17.28,53.31,44.86,15.85
27,Lugo,2016,1,2016T1,57.0,48.41,15.07,49.34,40.4,18.11,53.04,44.27,16.54
27,Lugo,2016,2,2016T2,57.44,49.64,13.59,48.64,40.78,16.15,52.89,45.06,14.81
27,Lugo,2016,3,2016T3,56.78,48.97,13.77,47.69,40.85,14.34,52.08,44.77,14.04
27,Lugo,2016,4,2016T4,55.6,47.93,13.78,45.64,39.38,13.7,50.45,43.52,13.75
27,Lugo,2017,1,2017T1,56.81,49.09,13.59,46.14,38.61,16.32,51.3,43.68,14.86
27,Lugo,2017,2,2017T2,56.8,49.88,12.18,47.1,40.1,14.85,51.79,44.83,13.44
27,Lugo,2017,3,2017T3,57.51,51.89,9.76,47.28,41.31,12.64,52.22,46.42,11.11
27,Lugo,2017,4,2017T4,56.61,50.57,10.67,46.37,40.87,11.87,51.32,45.56,11.23
27,Lugo,2018,1,2018T1,55.21,50.46,8.6,47.28,42.15,10.85,51.11,46.17,9.67
27,Lugo,2018,2,2018T2,54.99,50.72,7.78,48.46,42.89,11.5,51.62,46.67,9.58
27,Lugo,2018,3,2018T3,56.42,52.56,6.85,47.92,43.14,9.98,52.03,47.69,8.34
27,Lugo,2018,4,2018T4,55.75,51.75,7.18,48.5,43.03,11.28,52.01,47.24,9.16
27,Lugo,2019,1,2019T1,53.37,48.58,8.96,46.64,42.51,8.86,49.89,45.44,8.91
27,Lugo,2019,2,2019T2,53.84,50.01,7.11,47.61,43.21,9.25,50.62,46.5,8.15
27,Lugo,2019,3,2019T3,55.01,51.69,6.04,48.15,42.69,11.33,51.46,47.04,8.6
27,Lugo,2019,4,2019T4,56.06,51.62,7.93,48.4,42.68,11.81,52.1,47.0,9.79
27,Lugo,2020,1,2020T1,55.0,51.21,6.9,47.55,42.55,10.5,51.15,46.73,8.63
27,Lugo,2020,2,2020T2,52.81,48.68,7.82,46.43,41.45,10.71,49.51,44.94,9.22
27,Lugo,2020,3,2020T3,56.55,51.87,8.27,47.92,43.17,9.92,52.09,47.37,9.05
27,Lugo,2020,4,2020T4,56.44,52.54,6.92,47.99,43.33,9.71,52.07,47.77,8.25
27,Lugo,2021,1,2021T1,55.77,51.03,8.49,48.59,44.27,8.89,52.05,47.53,8.68
27,Lugo,2021,2,2021T2,56.85,51.44,9.52,48.7,43.93,9.8,52.64,47.55,9.66
27,Lugo,2021,3,2021T3,56.29,50.99,9.4,49.99,46.46,7.06,53.03,48.64,8.26
27,Lugo,2021,4,2021T4,55.39,50.05,9.65,47.5,43.67,8.07,51.3,46.74,8.89
27,Lugo,2022,1,2022T1,54.68,48.22,11.82,47.84,43.46,9.16,51.14,45.75,10.53
27,Lugo,2022,2,2022T2,53.77,48.89,9.08,50.02,45.63,8.77,51.83,47.2,8.92
27,Lugo,2022,3,2022T3,54.2,49.69,8.32,48.64,44.62,8.26,51.32,47.07,8.29
27,Lugo,2022,4,2022T4,55.1,50.67,8.02,49.9,45.15,9.51,52.41,47.82,8.76
27,Lugo,2023,1,2023T1,54.68,50.43,7.77,50.59,45.82,9.43,52.56,48.04,8.59
27,Lugo,2023,2,2023T2,53.85,49.86,7.4,51.62,47.32,8.31,52.69,48.54,7.86
27,Lugo,2023,3,2023T3,55.91,51.04,8.7,50.25,45.23,10.0,52.97,48.02,9.34
27,Lugo,2023,4,2023T4,54.06,50.55,6.51,48.98,45.21,7.7,51.42,47.77,7.09
27,Lugo,2024,1,2024T1,54.82,51.28,6.47,49.32,45.53,7.69,51.97,48.29,7.07
27,Lugo,2024,2,2024T2,55.73,51.5,7.59,49.33,45.54,7.69,52.41,48.4,7.64
27,Lugo,2024,3,2024T3,55.46,52.14,5.98,49.3,45.66,7.38,52.27,48.79,6.66
27,Lugo,2024,4,2024T4,54.68,50.95,6.81,49.38,45.84,7.18,51.94,48.31,6.99
27,Lugo,2025,1,2025T1,54.97,50.15,8.76,48.32,45.04,6.78,51.53,47.51,7.8
27,Lugo,2025,2,2025T2,55.77,51.93,6.89,49.71,47.68,4.08,52.64,49.73,5.52
27,Lugo,2025,3,2025T3,52.98,49.73,6.14,47.69,46.16,3.22,50.26,47.89,4.72
27,Lugo,2025,4,2025T4,54.88,51.28,6.56,51.09,47.03,7.94,52.93,49.09,7.25
28,Madrid,2015,1,2015T1,70.38,57.54,18.25,59.32,49.06,17.29,64.56,53.08,17.79
28,Madrid,2015,2,2015T2,71.1,59.05,16.95,59.6,48.62,18.43,65.06,53.56,17.66
28,Madrid,2015,3,2015T3,70.36,59.32,15.68,58.14,48.31,16.91,63.93,53.53,16.27
28,Madrid,2015,4,2015T4,70.12,58.65,16.35,59.91,49.91,16.68,64.75,54.06,16.51
28,Madrid,2016,1,2016T1,69.52,58.47,15.88,59.49,48.9,17.79,64.24,53.44,16.81
28,Madrid,2016,2,2016T2,69.23,58.37,15.69,59.34,49.35,16.83,64.03,53.63,16.25
28,Madrid,2016,3,2016T3,68.66,58.84,14.3,58.17,48.79,16.14,63.15,53.55,15.19
28,Madrid,2016,4,2016T4,68.47,58.78,14.15,58.42,49.61,15.08,63.18,53.96,14.6
28,Madrid,2017,1,2017T1,68.09,58.84,13.58,57.79,49.16,14.93,62.67,53.75,14.23
28,Madrid,2017,2,2017T2,68.04,59.35,12.78,57.77,50.08,13.32,62.64,54.47,13.04
28,Madrid,2017,3,2017T3,68.52,60.43,11.81,57.74,50.28,12.93,62.85,55.09,12.35
28,Madrid,2017,4,2017T4,68.24,59.37,13.0,58.9,50.34,14.53,63.32,54.62,13.75
28,Madrid,2018,1,2018T1,68.69,59.86,12.85,58.39,50.23,13.97,63.27,54.79,13.4
28,Madrid,2018,2,2018T2,68.4,60.62,11.36,57.85,50.42,12.83,62.84,55.25,12.08
28,Madrid,2018,3,2018T3,68.29,60.64,11.2,57.34,50.14,12.56,62.53,55.11,11.86
28,Madrid,2018,4,2018T4,68.29,60.73,11.07,58.14,51.13,12.05,62.94,55.68,11.54
28,Madrid,2019,1,2019T1,67.67,60.47,10.64,58.25,50.78,12.82,62.71,55.37,11.7
28,Madrid,2019,2,2019T2,67.78,61.14,9.8,58.43,51.82,11.32,62.86,56.23,10.54
28,Madrid,2019,3,2019T3,67.72,61.35,9.41,57.55,51.12,11.17,62.37,55.97,10.26
28,Madrid,2019,4,2019T4,68.05,61.65,9.4,59.21,52.93,10.6,63.4,57.06,9.99
28,Madrid,2020,1,2020T1,67.28,60.74,9.72,59.07,52.28,11.49,62.96,56.28,10.6
28,Madrid,2020,2,2020T2,64.94,57.24,11.86,56.46,48.91,13.38,60.48,52.85,12.61
28,Madrid,2020,3,2020T3,66.55,58.55,12.03,57.51,49.15,14.53,61.79,53.6,13.25
28,Madrid,2020,4,2020T4,67.62,59.04,12.68,59.48,50.91,14.4,63.33,54.76,13.53
28,Madrid,2021,1,2021T1,67.77,60.42,10.84,59.19,51.09,13.68,63.24,55.5,12.24
28,Madrid,2021,2,2021T2,67.66,59.86,11.53,59.83,52.12,12.89,63.53,55.78,12.2
28,Madrid,2021,3,2021T3,67.68,60.0,11.34,59.79,52.05,12.93,63.52,55.81,12.13
28,Madrid,2021,4,2021T4,68.07,61.73,9.31,58.49,52.0,11.08,63.02,56.61,10.18
28,Madrid,2022,1,2022T1,68.6,61.64,10.15,59.21,51.3,13.36,63.65,56.19,11.72
28,Madrid,2022,2,2022T2,68.76,62.28,9.43,58.77,51.7,12.04,63.5,56.71,10.7
28,Madrid,2022,3,2022T3,68.14,61.85,9.23,58.22,50.6,13.08,62.91,55.91,11.11
28,Madrid,2022,4,2022T4,67.59,61.29,9.31,59.17,51.24,13.4,63.15,55.99,11.33
28,Madrid,2023,1,2023T1,67.28,60.56,9.99,59.64,52.67,11.69,63.26,56.41,10.83
28,Madrid,2023,2,2023T2,68.11,62.91,7.63,59.21,52.91,10.63,63.42,57.65,9.11
28,Madrid,2023,3,2023T3,67.85,62.25,8.25,58.84,51.59,12.32,63.11,56.65,10.24
28,Madrid,2023,4,2023T4,67.63,61.58,8.94,59.2,53.07,10.36,63.19,57.1,9.64
28,Madrid,2024,1,2024T1,67.76,61.54,9.18,59.23,53.78,9.2,63.27,57.46,9.19
28,Madrid,2024,2,2024T2,67.02,62.09,7.36,58.84,53.17,9.64,62.71,57.39,8.48
28,Madrid,2024,3,2024T3,67.81,61.7,9.01,58.91,52.84,10.31,63.13,57.04,9.65
28,Madrid,2024,4,2024T4,68.12,62.4,8.39,59.31,54.11,8.77,63.48,58.03,8.58
28,Madrid,2025,1,2025T1,67.87,61.45,9.47,59.94,54.69,8.74,63.7,57.9,9.11
28,Madrid,2025,2,2025T2,67.71,62.77,7.3,59.85,54.95,8.19,63.59,58.66,7.74
28,Madrid,2025,3,2025T3,67.0,61.88,7.63,59.11,54.19,8.33,62.85,57.84,7.98
28,Madrid,2025,4,2025T4,67.46,62.85,6.84,58.88,54.61,7.25,62.95,58.52,7.04
29,Málaga,2015,1,2015T1,66.26,45.64,31.12,54.68,36.19,33.83,60.34,40.8,32.37
29,Málaga,2015,2,2015T2,66.3,47.29,28.66,55.86,38.31,31.41,60.96,42.7,29.95
29,Málaga,2015,3,2015T3,67.63,48.84,27.78,53.37,37.14,30.42,60.34,42.86,28.97
29,Málaga,2015,4,2015T4,64.64,48.29,25.29,53.44,37.98,28.93,58.91,43.02,26.98
29,Málaga,2016,1,2016T1,64.46,49.05,23.91,54.73,36.85,32.67,59.48,42.81,28.03
29,Málaga,2016,2,2016T2,62.33,47.97,23.04,52.83,37.4,29.21,57.47,42.56,25.94
29,Málaga,2016,3,2016T3,63.37,48.8,22.99,52.71,38.02,27.87,57.92,43.29,25.26
29,Málaga,2016,4,2016T4,62.14,47.04,24.29,50.38,37.36,25.84,56.12,42.09,25.0
29,Málaga,2017,1,2017T1,62.03,47.08,24.1,51.19,36.53,28.63,56.48,41.68,26.2
29,Málaga,2017,2,2017T2,61.62,48.85,20.72,50.95,39.05,23.35,56.15,43.83,21.94
29,Málaga,2017,3,2017T3,62.02,49.59,20.04,49.94,39.02,21.87,55.83,44.17,20.88
29,Málaga,2017,4,2017T4,61.18,49.92,18.41,50.56,38.73,23.4,55.74,44.18,20.73
29,Málaga,2018,1,2018T1,62.58,51.11,18.33,50.05,36.74,26.59,56.15,43.74,22.11
29,Málaga,2018,2,2018T2,64.54,53.53,17.07,51.81,39.41,23.93,58.01,46.29,20.21
29,Málaga,2018,3,2018T3,64.68,55.53,14.14,50.32,39.03,22.43,57.31,47.06,17.88
29,Málaga,2018,4,2018T4,64.65,55.87,13.57,49.31,39.32,20.26,56.78,47.38,16.56
29,Málaga,2019,1,2019T1,62.95,53.7,14.69,51.26,40.66,20.68,56.95,47.01,17.46
29,Málaga,2019,2,2019T2,62.9,52.98,15.76,51.13,41.41,19.03,56.86,47.04,17.27
29,Málaga,2019,3,2019T3,62.49,52.79,15.52,52.32,41.34,20.99,57.27,46.91,18.09
29,Málaga,2019,4,2019T4,61.61,51.62,16.22,51.74,41.66,19.48,56.54,46.5,17.75
29,Málaga,2020,1,2020T1,61.86,51.02,17.52,51.99,40.81,21.51,56.79,45.77,19.4
29,Málaga,2020,2,2020T2,60.3,49.59,17.77,47.74,36.86,22.79,53.85,43.04,20.06
29,Málaga,2020,3,2020T3,62.23,50.11,19.48,52.28,38.63,26.11,57.11,44.2,22.6
29,Málaga,2020,4,2020T4,61.77,52.91,14.35,53.33,40.13,24.76,57.43,46.34,19.32
29,Málaga,2021,1,2021T1,60.76,48.05,20.92,51.81,39.05,24.63,56.15,43.41,22.68
29,Málaga,2021,2,2021T2,61.68,51.4,16.68,52.31,40.91,21.79,56.85,45.99,19.1
29,Málaga,2021,3,2021T3,62.47,51.97,16.81,53.92,41.33,23.35,58.06,46.48,19.95
29,Málaga,2021,4,2021T4,63.13,52.53,16.8,54.42,41.64,23.49,58.66,46.93,19.98
29,Málaga,2022,1,2022T1,61.01,50.47,17.29,52.55,40.12,23.66,56.68,45.16,20.31
29,Málaga,2022,2,2022T2,62.41,52.89,15.26,51.87,40.9,21.15,57.0,46.73,18.01
29,Málaga,2022,3,2022T3,62.99,55.61,11.71,52.44,41.43,20.99,57.56,48.32,16.06
29,Málaga,2022,4,2022T4,61.21,50.49,17.51,53.5,42.05,21.4,57.22,46.13,19.39
29,Málaga,2023,1,2023T1,61.86,51.79,16.27,53.92,42.4,21.37,57.75,46.94,18.73
29,Málaga,2023,2,2023T2,62.87,55.04,12.46,54.01,43.24,19.94,58.29,48.94,16.04
29,Málaga,2023,3,2023T3,63.6,54.8,13.84,54.56,44.42,18.59,58.91,49.42,16.12
29,Málaga,2023,4,2023T4,63.24,54.2,14.29,53.8,43.73,18.72,58.36,48.79,16.4
29,Málaga,2024,1,2024T1,63.5,54.79,13.71,53.0,42.23,20.33,58.08,48.31,16.83
29,Málaga,2024,2,2024T2,64.92,58.14,10.45,53.08,45.09,15.06,58.82,51.41,12.59
29,Málaga,2024,3,2024T3,65.77,59.38,9.71,51.45,43.79,14.9,58.4,51.35,12.06
29,Málaga,2024,4,2024T4,63.03,55.72,11.59,49.95,42.88,14.15,56.28,49.1,12.76
29,Málaga,2025,1,2025T1,64.11,57.15,10.85,53.58,43.29,19.22,58.68,50.01,14.79
29,Málaga,2025,2,2025T2,65.54,57.75,11.9,54.57,46.63,14.55,59.88,52.01,13.15
29,Málaga,2025,3,2025T3,66.8,59.94,10.27,55.46,47.39,14.54,60.94,53.46,12.28
29,Málaga,2025,4,2025T4,65.22,59.35,9.01,55.38,47.25,14.68,60.13,53.09,11.71
30,Murcia,2015,1,2015T1,67.44,50.8,24.67,51.03,36.06,29.34,59.2,43.4,26.69
30,Murcia,2015,2,2015T2,68.14,54.3,20.32,52.14,36.22,30.53,60.1,45.22,24.77
30,Murcia,2015,3,2015T3,67.64,53.31,21.19,50.79,37.32,26.52,59.18,45.28,23.49
30,Murcia,2015,4,2015T4,67.08,53.28,20.57,51.6,37.51,27.3,59.31,45.36,23.51
30,Murcia,2016,1,2016T1,67.01,54.31,18.95,50.75,37.45,26.22,58.84,45.83,22.1
30,Murcia,2016,2,2016T2,68.09,56.81,16.57,50.57,39.67,21.54,59.28,48.19,18.7
30,Murcia,2016,3,2016T3,67.75,55.51,18.06,51.05,39.84,21.96,59.35,47.63,19.75
30,Murcia,2016,4,2016T4,66.39,56.01,15.64,51.85,40.29,22.31,59.08,48.1,18.58
30,Murcia,2017,1,2017T1,66.99,56.45,15.72,52.04,39.58,23.94,59.47,47.97,19.34
30,Murcia,2017,2,2017T2,66.27,57.03,13.94,53.01,41.44,21.84,59.6,49.19,17.47
30,Murcia,2017,3,2017T3,66.97,56.15,16.16,52.45,41.66,20.57,59.66,48.86,18.11
30,Murcia,2017,4,2017T4,66.7,56.66,15.05,52.07,41.69,19.94,59.34,49.13,17.21
30,Murcia,2018,1,2018T1,66.09,56.24,14.9,51.86,39.8,23.26,58.93,47.97,18.6
30,Murcia,2018,2,2018T2,67.06,58.32,13.03,52.06,41.42,20.44,59.51,49.81,16.29
30,Murcia,2018,3,2018T3,66.49,57.42,13.63,52.12,41.83,19.73,59.25,49.57,16.33
30,Murcia,2018,4,2018T4,66.39,58.39,12.05,52.83,42.0,20.5,59.56,50.14,15.83
30,Murcia,2019,1,2019T1,66.2,58.53,11.59,51.25,41.19,19.62,58.67,49.8,15.12
30,Murcia,2019,2,2019T2,66.49,59.33,10.77,51.79,43.17,16.65,59.09,51.2,13.36
30,Murcia,2019,3,2019T3,66.26,58.17,12.2,52.0,43.36,16.62,59.08,50.71,14.16
30,Murcia,2019,4,2019T4,66.68,58.05,12.95,52.7,42.17,19.98,59.64,50.06,16.08
30,Murcia,2020,1,2020T1,66.3,56.88,14.21,51.81,41.81,19.31,59.01,49.3,16.46
30,Murcia,2020,2,2020T2,64.82,56.43,12.94,49.04,39.66,19.12,56.88,47.99,15.62
30,Murcia,2020,3,2020T3,68.28,58.3,14.62,53.12,42.24,20.48,60.65,50.22,17.21
30,Murcia,2020,4,2020T4,66.16,57.83,12.59,51.55,41.79,18.94,58.81,49.75,15.39
30,Murcia,2021,1,2021T1,67.44,58.16,13.76,51.23,40.51,20.92,59.28,49.27,16.88
30,Murcia,2021,2,2021T2,68.48,60.56,11.56,52.05,43.57,16.3,60.21,52.01,13.62
30,Murcia,2021,3,2021T3,68.42,59.34,13.26,54.54,44.95,17.58,61.42,52.09,15.2
30,Murcia,2021,4,2021T4,67.57,60.25,10.83,52.22,43.76,16.2,59.84,51.95,13.19
30,Murcia,2022,1,2022T1,66.56,58.6,11.95,52.17,43.94,15.78,59.34,51.25,13.64
30,Murcia,2022,2,2022T2,65.6,58.56,10.72,53.98,46.04,14.71,59.78,52.29,12.53
30,Murcia,2022,3,2022T3,65.74,56.78,13.62,53.35,44.26,17.04,59.53,50.51,15.16
30,Murcia,2022,4,2022T4,66.55,59.24,10.98,52.65,44.46,15.54,59.57,51.82,13.01
30,Murcia,2023,1,2023T1,65.83,58.42,11.25,52.81,44.04,16.61,59.29,51.2,13.65
30,Murcia,2023,2,2023T2,66.09,58.51,11.47,52.75,45.53,13.69,59.39,51.99,12.46
30,Murcia,2023,3,2023T3,66.67,59.07,11.4,54.22,45.47,16.13,60.41,52.24,13.53
30,Murcia,2023,4,2023T4,65.97,59.6,9.66,52.62,45.41,13.7,59.26,52.47,11.46
30,Murcia,2024,1,2024T1,65.58,58.07,11.46,53.39,45.51,14.76,59.44,51.74,12.95
30,Murcia,2024,2,2024T2,65.21,58.85,9.76,55.09,46.28,15.99,60.12,52.52,12.63
30,Murcia,2024,3,2024T3,66.02,58.47,11.44,54.72,47.85,12.55,60.33,53.12,11.95
30,Murcia,2024,4,2024T4,65.9,57.37,12.95,52.32,45.02,13.95,59.06,51.15,13.4
30,Murcia,2025,1,2025T1,66.31,58.14,12.33,51.79,44.81,13.47,59.01,51.44,12.83
30,Murcia,2025,2,2025T2,67.26,60.39,10.23,52.31,45.32,13.36,59.73,52.79,11.61
30,Murcia,2025,3,2025T3,67.04,59.34,11.48,54.57,46.57,14.66,60.77,52.92,12.91
30,Murcia,2025,4,2025T4,67.19,60.79,9.53,53.4,46.48,12.97,60.28,53.61,11.06
31,Navarra,2015,1,2015T1,64.81,55.46,14.43,52.69,43.65,17.15,58.68,49.49,15.66
31,Navarra,2015,2,2015T2,63.89,56.29,11.9,53.35,46.25,13.31,58.56,51.21,12.55
31,Navarra,2015,3,2015T3,64.52,56.57,12.32,54.19,46.05,15.02,59.29,51.25,13.57
31,Navarra,2015,4,2015T4,63.06,55.46,12.06,54.38,46.12,15.2,58.67,50.73,13.53
31,Navarra,2016,1,2016T1,63.6,56.0,11.96,54.13,44.99,16.88,58.8,50.42,14.25
31,Navarra,2016,2,2016T2,61.95,54.97,11.27,52.52,44.34,15.57,57.17,49.58,13.27
31,Navarra,2016,3,2016T3,64.43,57.18,11.25,54.31,46.84,13.76,59.3,51.94,12.41
31,Navarra,2016,4,2016T4,63.69,57.81,9.23,54.26,48.35,10.9,58.91,53.01,10.01
31,Navarra,2017,1,2017T1,63.73,58.42,8.33,53.8,47.1,12.45,58.69,52.68,10.25
31,Navarra,2017,2,2017T2,64.88,60.21,7.2,54.47,46.62,14.43,59.6,53.31,10.55
31,Navarra,2017,3,2017T3,65.73,60.75,7.58,53.15,45.68,14.05,59.34,53.1,10.52
31,Navarra,2017,4,2017T4,63.84,58.84,7.84,54.01,47.7,11.69,58.85,53.18,9.63
31,Navarra,2018,1,2018T1,62.76,56.46,10.04,54.18,48.17,11.1,58.4,52.25,10.54
31,Navarra,2018,2,2018T2,63.95,58.11,9.14,55.22,49.25,10.82,59.52,53.61,9.93
31,Navarra,2018,3,2018T3,64.16,58.99,8.05,54.24,48.02,11.48,59.12,53.42,9.65
31,Navarra,2018,4,2018T4,62.9,57.18,9.11,55.86,49.74,10.96,59.33,53.4,9.99
31,Navarra,2019,1,2019T1,62.32,57.31,8.04,53.34,48.88,8.37,57.76,53.03,8.19
31,Navarra,2019,2,2019T2,64.43,60.06,6.78,54.29,49.68,8.5,59.28,54.79,7.58
31,Navarra,2019,3,2019T3,63.86,59.62,6.64,54.01,48.63,9.96,58.86,54.04,8.19
31,Navarra,2019,4,2019T4,63.29,58.15,8.12,54.13,48.71,10.02,58.64,53.35,9.01
31,Navarra,2020,1,2020T1,62.95,57.77,8.23,52.13,47.48,8.92,57.45,52.54,8.55
31,Navarra,2020,2,2020T2,61.7,55.44,10.13,49.97,44.96,10.01,55.74,50.12,10.08
31,Navarra,2020,3,2020T3,62.47,56.06,10.26,52.19,47.2,9.57,57.25,51.56,9.94
31,Navarra,2020,4,2020T4,62.73,55.61,11.34,53.55,47.13,12.0,58.07,51.3,11.65
31,Navarra,2021,1,2021T1,61.66,54.55,11.54,53.45,47.32,11.47,57.5,50.88,11.51
31,Navarra,2021,2,2021T2,61.66,54.93,10.93,54.52,49.22,9.72,58.05,52.04,10.36
31,Navarra,2021,3,2021T3,62.03,54.37,12.35,55.37,50.07,9.58,58.66,52.19,11.03
31,Navarra,2021,4,2021T4,62.96,55.79,11.4,54.1,49.61,8.3,58.48,52.66,9.95
31,Navarra,2022,1,2022T1,62.83,55.45,11.74,54.78,49.37,9.87,58.74,52.36,10.86
31,Navarra,2022,2,2022T2,63.53,58.29,8.26,53.9,48.48,10.05,58.65,53.31,9.09
31,Navarra,2022,3,2022T3,63.61,58.98,7.28,53.28,47.63,10.6,58.36,53.21,8.82
31,Navarra,2022,4,2022T4,64.38,58.08,9.79,54.05,48.32,10.61,59.14,53.13,10.17
31,Navarra,2023,1,2023T1,63.42,55.94,11.79,53.68,46.86,12.71,58.48,51.33,12.22
31,Navarra,2023,2,2023T2,63.23,58.2,7.95,53.96,48.6,9.94,58.52,53.32,8.88
31,Navarra,2023,3,2023T3,64.0,58.13,9.16,54.76,49.43,9.73,59.31,53.72,9.43
31,Navarra,2023,4,2023T4,63.31,58.42,7.73,54.5,48.53,10.97,58.84,53.39,9.25
31,Navarra,2024,1,2024T1,63.88,58.2,8.89,53.76,49.06,8.74,58.75,53.57,8.82
31,Navarra,2024,2,2024T2,63.92,59.49,6.93,55.3,50.89,7.97,59.55,55.13,7.42
31,Navarra,2024,3,2024T3,63.2,59.19,6.34,55.6,50.46,9.24,59.35,54.76,7.72
31,Navarra,2024,4,2024T4,63.35,59.77,5.66,55.57,51.31,7.65,59.4,55.48,6.6
31,Navarra,2025,1,2025T1,63.14,58.53,7.3,53.53,49.4,7.71,58.26,53.9,7.49
31,Navarra,2025,2,2025T2,64.32,59.81,7.01,54.96,50.08,8.88,59.58,54.88,7.88
31,Navarra,2025,3,2025T3,63.18,60.15,4.8,53.52,48.08,10.17,58.3,54.05,7.29
31,Navarra,2025,4,2025T4,64.1,59.83,6.66,55.33,49.95,9.71,59.65,54.82,8.1
32,Ourense,2015,1,2015T1,51.58,39.12,24.15,46.2,35.73,22.66,48.78,37.36,23.42
32,Ourense,2015,2,2015T2,50.91,40.2,21.04,44.7,35.27,21.09,47.68,37.64,21.06
32,Ourense,2015,3,2015T3,50.48,42.81,15.21,44.57,35.15,21.14,47.41,38.82,18.11
32,Ourense,2015,4,2015T4,49.53,40.88,17.48,45.1,36.03,20.11,47.23,38.36,18.78
32,Ourense,2016,1,2016T1,48.0,38.47,19.86,45.15,35.31,21.78,46.52,36.83,20.83
32,Ourense,2016,2,2016T2,51.44,40.84,20.6,45.17,36.06,20.16,48.18,38.36,20.39
32,Ourense,2016,3,2016T3,54.25,44.64,17.7,43.8,36.05,17.7,48.81,40.17,17.7
32,Ourense,2016,4,2016T4,52.47,43.04,17.98,44.74,35.53,20.6,48.45,39.13,19.24
32,Ourense,2017,1,2017T1,52.62,41.8,20.56,45.48,36.31,20.15,48.91,38.95,20.36
32,Ourense,2017,2,2017T2,51.3,43.34,15.51,43.37,35.71,17.67,47.17,39.37,16.54
32,Ourense,2017,3,2017T3,52.15,45.39,12.96,43.79,35.98,17.84,47.8,40.49,15.29
32,Ourense,2017,4,2017T4,52.19,45.63,12.56,43.8,37.26,14.93,47.82,41.28,13.69
32,Ourense,2018,1,2018T1,51.65,44.25,14.34,44.31,38.01,14.21,47.83,41.0,14.27
32,Ourense,2018,2,2018T2,51.44,45.82,10.94,45.45,38.23,15.89,48.32,41.87,13.36
32,Ourense,2018,3,2018T3,51.81,46.2,10.83,44.66,36.66,17.91,48.09,41.24,14.25
32,Ourense,2018,4,2018T4,51.33,44.42,13.46,44.41,38.74,12.76,47.72,41.46,13.12
32,Ourense,2019,1,2019T1,51.76,44.12,14.77,44.32,37.68,14.99,47.89,40.77,14.87
32,Ourense,2019,2,2019T2,52.45,46.68,11.0,42.9,38.26,10.84,47.48,42.29,10.92
32,Ourense,2019,3,2019T3,51.1,45.01,11.91,44.02,37.73,14.3,47.41,41.22,13.06
32,Ourense,2019,4,2019T4,50.72,44.83,11.62,45.0,38.61,14.2,47.74,41.59,12.88
32,Ourense,2020,1,2020T1,52.07,45.56,12.52,43.82,37.76,13.83,47.77,41.49,13.15
32,Ourense,2020,2,2020T2,50.64,44.4,12.32,42.96,37.03,13.81,46.64,40.56,13.04
32,Ourense,2020,3,2020T3,53.63,48.65,9.29,42.69,37.65,11.8,47.93,42.92,10.45
32,Ourense,2020,4,2020T4,51.56,47.04,8.77,43.15,38.02,11.89,47.19,42.35,10.26
32,Ourense,2021,1,2021T1,51.75,46.24,10.65,44.5,38.89,12.6,47.96,42.4,11.59
32,Ourense,2021,2,2021T2,52.69,46.98,10.85,43.99,37.74,14.21,48.16,42.16,12.45
32,Ourense,2021,3,2021T3,53.52,48.62,9.16,44.11,39.6,10.23,48.61,43.91,9.67
32,Ourense,2021,4,2021T4,52.33,47.0,10.18,44.18,39.77,9.97,48.09,43.24,10.08
32,Ourense,2022,1,2022T1,51.84,45.72,11.81,45.29,40.09,11.48,48.43,42.79,11.65
32,Ourense,2022,2,2022T2,51.86,46.63,10.1,45.93,40.74,11.29,48.76,43.55,10.68
32,Ourense,2022,3,2022T3,51.84,47.25,8.86,46.82,39.87,14.84,49.22,43.39,11.84
32,Ourense,2022,4,2022T4,49.8,44.32,11.01,45.61,39.89,12.56,47.61,42.0,11.78
32,Ourense,2023,1,2023T1,49.05,43.5,11.32,46.01,40.82,11.28,47.46,42.1,11.3
32,Ourense,2023,2,2023T2,51.47,46.86,8.95,47.35,43.09,9.0,49.32,44.89,8.98
